timestamp,device_name,voltage,current_mA,power_mW,energy_Wh
2025-04-19 00:41:00,TV,5.06,103.97,526.09,0.00877
2025-04-19 00:42:00,TV,4.94,163.26,806.5,0.01344
2025-04-19 00:43:00,TV,4.81,188.0,904.28,0.01507
2025-04-19 00:44:00,TV,4.97,186.12,925.02,0.01542
2025-04-19 00:45:00,TV,4.99,112.75,562.62,0.00938
2025-04-19 00:46:00,TV,4.85,129.35,627.35,0.01046
2025-04-19 00:47:00,TV,5.1,115.09,586.96,0.00978
2025-04-19 00:48:00,TV,5.01,116.41,583.21,0.00972
2025-04-19 00:49:00,TV,4.96,110.33,547.24,0.00912
2025-04-19 00:50:00,TV,5.15,121.11,623.72,0.0104
2025-04-19 00:51:00,TV,5.03,103.88,522.52,0.00871
2025-04-19 00:52:00,TV,4.85,176.68,856.9,0.01428
2025-04-19 00:53:00,TV,5.09,131.96,671.68,0.01119
2025-04-19 00:54:00,TV,5.01,110.04,551.3,0.00919
2025-04-19 00:55:00,TV,5.1,106.8,544.68,0.00908
2025-04-19 00:56:00,TV,5.11,124.87,638.09,0.01063
2025-04-19 00:57:00,TV,4.87,173.4,844.46,0.01407
2025-04-19 00:58:00,TV,4.95,146.16,723.49,0.01206
2025-04-19 00:59:00,TV,4.81,138.18,664.65,0.01108
2025-04-18 00:00:00,Washing Machine,4.89,704.89,3446.91,0.05745
2025-04-18 00:01:00,Washing Machine,4.83,604.8,2921.18,0.04869
2025-04-18 00:02:00,Washing Machine,5.1,641.93,3273.84,0.05456
2025-04-18 00:03:00,Washing Machine,5.2,709.16,3687.63,0.06146
2025-04-18 00:04:00,Washing Machine,5.0,640.75,3203.75,0.0534
2025-04-18 00:05:00,Washing Machine,4.95,688.24,3406.79,0.05678
2025-04-18 00:06:00,Washing Machine,4.89,624.81,3055.32,0.05092
2025-04-18 00:07:00,Washing Machine,5.19,704.55,3656.61,0.06094
2025-04-18 00:08:00,Washing Machine,4.92,764.79,3762.77,0.06271
2025-04-18 00:09:00,Washing Machine,4.88,783.99,3825.87,0.06376
2025-04-18 00:10:00,Washing Machine,4.91,676.15,3319.9,0.05533
2025-04-18 00:11:00,Washing Machine,5.12,671.32,3437.16,0.05729
2025-04-18 00:12:00,Washing Machine,5.06,731.66,3702.2,0.0617
2025-04-18 00:13:00,Washing Machine,4.83,734.85,3549.33,0.05916
2025-04-18 00:14:00,Washing Machine,4.86,765.37,3719.7,0.062
2025-04-18 00:15:00,Washing Machine,5.0,504.74,2523.7,0.04206
2025-04-18 00:16:00,Washing Machine,5.2,682.43,3548.64,0.05914
2025-04-18 00:17:00,Washing Machine,5.13,678.53,3480.86,0.05801
2025-04-18 00:18:00,Washing Machine,4.9,530.72,2600.53,0.04334
2025-04-18 00:19:00,Washing Machine,5.15,709.58,3654.34,0.06091
2025-04-18 00:20:00,Washing Machine,4.92,627.2,3085.82,0.05143
2025-04-18 00:21:00,Washing Machine,5.04,603.93,3043.81,0.05073
2025-04-18 00:22:00,Washing Machine,5.2,734.73,3820.6,0.06368
2025-04-18 00:23:00,Washing Machine,5.0,745.08,3725.4,0.06209
2025-04-18 00:24:00,Washing Machine,4.94,734.22,3627.05,0.06045
2025-04-18 00:25:00,Washing Machine,4.99,556.53,2777.08,0.04628
2025-04-18 00:26:00,Washing Machine,5.07,506.95,2570.24,0.04284
2025-04-18 00:27:00,Washing Machine,4.83,668.77,3230.16,0.05384
2025-04-18 00:28:00,Washing Machine,5.06,722.04,3653.52,0.06089
2025-04-18 00:29:00,Washing Machine,4.98,666.45,3318.92,0.05532
2025-04-18 00:30:00,Washing Machine,4.88,778.4,3798.59,0.06331
2025-04-18 00:31:00,Washing Machine,4.93,794.0,3914.42,0.06524
2025-04-18 00:32:00,Washing Machine,4.97,539.21,2679.87,0.04466
2025-04-18 00:33:00,Washing Machine,4.82,659.87,3180.57,0.05301
2025-04-18 00:34:00,Washing Machine,5.19,688.63,3573.99,0.05957
2025-04-18 00:35:00,Washing Machine,5.09,607.92,3094.31,0.05157
2025-04-18 00:36:00,Washing Machine,5.11,667.93,3413.12,0.05689
2025-04-18 00:37:00,Washing Machine,5.1,612.87,3125.64,0.05209
2025-04-18 00:38:00,Washing Machine,4.83,760.2,3671.77,0.0612
2025-04-18 00:39:00,Washing Machine,5.17,597.34,3088.25,0.05147
2025-04-18 00:40:00,Washing Machine,5.1,517.99,2641.75,0.04403
2025-04-18 00:41:00,Washing Machine,4.88,558.68,2726.36,0.04544
2025-04-18 00:42:00,Washing Machine,4.84,712.54,3448.69,0.05748
2025-04-18 00:43:00,Washing Machine,4.95,576.4,2853.18,0.04755
2025-04-18 00:44:00,Washing Machine,5.02,644.65,3236.14,0.05394
2025-04-18 00:45:00,Washing Machine,4.81,500.74,2408.56,0.04014
2025-04-18 00:46:00,Washing Machine,4.88,576.07,2811.22,0.04685
2025-04-18 00:47:00,Washing Machine,5.04,784.88,3955.8,0.06593
2025-04-18 00:48:00,Washing Machine,4.96,528.18,2619.77,0.04366
2025-04-18 00:49:00,Washing Machine,5.11,756.22,3864.28,0.0644
2025-04-18 00:50:00,Washing Machine,4.91,612.39,3006.83,0.05011
2025-04-18 00:51:00,Washing Machine,5.12,768.51,3934.77,0.06558
2025-04-18 00:52:00,Washing Machine,4.92,737.22,3627.12,0.06045
2025-04-18 00:53:00,Washing Machine,5.1,776.96,3962.5,0.06604
2025-04-18 00:54:00,Washing Machine,5.11,667.76,3412.25,0.05687
2025-04-18 00:55:00,Washing Machine,4.93,687.5,3389.38,0.05649
2025-04-18 00:56:00,Washing Machine,4.82,756.49,3646.28,0.06077
2025-04-18 00:57:00,Washing Machine,5.05,557.82,2816.99,0.04695
2025-04-18 00:58:00,Washing Machine,5.12,749.23,3836.06,0.06393
2025-04-18 00:59:00,Washing Machine,5.05,542.64,2740.33,0.04567
2025-04-18 01:00:00,Washing Machine,4.85,525.31,2547.75,0.04246
2025-04-18 01:01:00,Washing Machine,4.99,568.53,2836.96,0.04728
2025-04-18 01:02:00,Washing Machine,4.95,555.93,2751.85,0.04586
2025-04-18 01:03:00,Washing Machine,4.82,763.53,3680.21,0.06134
2025-04-18 01:04:00,Washing Machine,5.16,786.14,4056.48,0.06761
2025-04-18 01:05:00,Washing Machine,4.87,695.23,3385.77,0.05643
2025-04-18 01:06:00,Washing Machine,5.16,768.43,3965.1,0.06609
2025-04-18 01:07:00,Washing Machine,5.1,765.72,3905.17,0.06509
2025-04-18 01:08:00,Washing Machine,4.88,790.19,3856.13,0.06427
2025-04-18 01:09:00,Washing Machine,5.01,546.82,2739.57,0.04566
2025-04-18 01:10:00,Washing Machine,5.13,540.28,2771.64,0.04619
2025-04-18 01:11:00,Washing Machine,5.08,501.43,2547.26,0.04245
2025-04-18 01:12:00,Washing Machine,5.13,570.69,2927.64,0.04879
2025-04-18 01:13:00,Washing Machine,5.06,659.16,3335.35,0.05559
2025-04-18 01:14:00,Washing Machine,5.08,636.35,3232.66,0.05388
2025-04-18 01:15:00,Washing Machine,5.01,602.45,3018.27,0.0503
2025-04-18 01:16:00,Washing Machine,4.98,747.4,3722.05,0.06203
2025-04-18 01:17:00,Washing Machine,4.85,544.8,2642.28,0.04404
2025-04-18 01:18:00,Washing Machine,4.99,705.97,3522.79,0.05871
2025-04-18 01:19:00,Washing Machine,5.18,591.18,3062.31,0.05104
2025-04-18 01:20:00,Washing Machine,4.85,570.04,2764.69,0.04608
2025-04-18 01:21:00,Washing Machine,5.09,502.47,2557.57,0.04263
2025-04-18 01:22:00,Washing Machine,4.89,632.98,3095.27,0.05159
2025-04-18 01:23:00,Washing Machine,4.84,686.47,3322.51,0.05538
2025-04-18 01:24:00,Washing Machine,5.07,536.81,2721.63,0.04536
2025-04-18 01:25:00,Washing Machine,5.03,755.89,3802.13,0.06337
2025-04-18 01:26:00,Washing Machine,5.09,773.02,3934.67,0.06558
2025-04-18 01:27:00,Washing Machine,5.19,755.63,3921.72,0.06536
2025-04-18 01:28:00,Washing Machine,5.14,539.55,2773.29,0.04622
2025-04-18 01:29:00,Washing Machine,4.96,551.64,2736.13,0.0456
2025-04-18 01:30:00,Washing Machine,5.09,630.23,3207.87,0.05346
2025-04-18 01:31:00,Washing Machine,5.17,516.66,2671.13,0.04452
2025-04-18 01:32:00,Washing Machine,5.16,660.48,3408.08,0.0568
2025-04-18 01:33:00,Washing Machine,4.87,613.45,2987.5,0.04979
2025-04-18 01:34:00,Washing Machine,4.81,792.7,3812.89,0.06355
2025-04-18 01:35:00,Washing Machine,4.88,792.16,3865.74,0.06443
2025-04-18 01:36:00,Washing Machine,5.19,729.01,3783.56,0.06306
2025-04-18 01:37:00,Washing Machine,5.02,667.7,3351.85,0.05586
2025-04-18 01:38:00,Washing Machine,5.05,727.55,3674.13,0.06124
2025-04-18 01:39:00,Washing Machine,4.99,573.72,2862.86,0.04771
2025-04-18 01:40:00,Washing Machine,4.83,508.98,2458.37,0.04097
2025-04-18 01:41:00,Washing Machine,4.82,673.56,3246.56,0.05411
2025-04-18 01:42:00,Washing Machine,4.89,707.51,3459.72,0.05766
2025-04-18 01:43:00,Washing Machine,5.0,713.75,3568.75,0.05948
2025-04-18 01:44:00,Washing Machine,4.86,564.44,2743.18,0.04572
2025-04-18 01:45:00,Washing Machine,5.0,733.74,3668.7,0.06114
2025-04-18 01:46:00,Washing Machine,5.08,669.83,3402.74,0.05671
2025-04-18 01:47:00,Washing Machine,5.15,716.36,3689.25,0.06149
2025-04-18 01:48:00,Washing Machine,4.9,789.26,3867.37,0.06446
2025-04-18 01:49:00,Washing Machine,5.02,793.86,3985.18,0.06642
2025-04-18 01:50:00,Washing Machine,5.06,565.09,2859.36,0.04766
2025-04-18 01:51:00,Washing Machine,4.98,622.89,3101.99,0.0517
2025-04-18 01:52:00,Washing Machine,5.11,709.4,3625.03,0.06042
2025-04-18 01:53:00,Washing Machine,4.88,787.08,3840.95,0.06402
2025-04-18 01:54:00,Washing Machine,4.82,687.16,3312.11,0.0552
2025-04-18 01:55:00,Washing Machine,4.92,525.23,2584.13,0.04307
2025-04-18 01:56:00,Washing Machine,5.05,650.23,3283.66,0.05473
2025-04-18 01:57:00,Washing Machine,4.96,693.75,3441.0,0.05735
2025-04-18 01:58:00,Washing Machine,5.16,683.69,3527.84,0.0588
2025-04-18 01:59:00,Washing Machine,5.1,715.19,3647.47,0.06079
2025-04-18 02:00:00,Washing Machine,4.85,552.1,2677.68,0.04463
2025-04-18 02:01:00,Washing Machine,4.9,501.09,2455.34,0.04092
2025-04-18 02:02:00,Washing Machine,4.89,771.04,3770.39,0.06284
2025-04-18 02:03:00,Washing Machine,5.01,702.91,3521.58,0.05869
2025-04-18 02:04:00,Washing Machine,4.93,797.53,3931.82,0.06553
2025-04-18 02:05:00,Washing Machine,5.0,567.67,2838.35,0.04731
2025-04-18 02:06:00,Washing Machine,5.16,741.77,3827.53,0.06379
2025-04-18 02:07:00,Washing Machine,5.2,544.04,2829.01,0.04715
2025-04-18 02:08:00,Washing Machine,5.14,628.77,3231.88,0.05386
2025-04-18 02:09:00,Washing Machine,5.05,661.13,3338.71,0.05565
2025-04-18 02:10:00,Washing Machine,5.18,654.3,3389.27,0.05649
2025-04-18 02:11:00,Washing Machine,4.88,656.17,3202.11,0.05337
2025-04-18 02:12:00,Washing Machine,4.96,541.21,2684.4,0.04474
2025-04-18 02:13:00,Washing Machine,5.03,588.26,2958.95,0.04932
2025-04-18 02:14:00,Washing Machine,4.99,585.95,2923.89,0.04873
2025-04-18 02:15:00,Washing Machine,4.98,742.46,3697.45,0.06162
2025-04-18 02:16:00,Washing Machine,4.91,523.49,2570.34,0.04284
2025-04-18 02:17:00,Washing Machine,5.19,725.67,3766.23,0.06277
2025-04-18 02:18:00,Washing Machine,4.98,530.22,2640.5,0.04401
2025-04-18 02:19:00,Washing Machine,5.12,690.95,3537.66,0.05896
2025-04-18 02:20:00,Washing Machine,4.89,754.95,3691.71,0.06153
2025-04-18 02:21:00,Washing Machine,5.0,532.08,2660.4,0.04434
2025-04-18 02:22:00,Washing Machine,4.97,658.49,3272.7,0.05454
2025-04-18 02:23:00,Washing Machine,5.06,777.6,3934.66,0.06558
2025-04-18 02:24:00,Washing Machine,5.04,686.84,3461.67,0.05769
2025-04-18 02:25:00,Washing Machine,4.98,571.97,2848.41,0.04747
2025-04-18 02:26:00,Washing Machine,5.01,770.6,3860.71,0.06435
2025-04-18 02:27:00,Washing Machine,5.19,665.84,3455.71,0.0576
2025-04-18 02:28:00,Washing Machine,5.11,598.08,3056.19,0.05094
2025-04-18 02:29:00,Washing Machine,4.91,535.77,2630.63,0.04384
2025-04-18 02:30:00,Washing Machine,5.04,544.29,2743.22,0.04572
2025-04-18 02:31:00,Washing Machine,4.95,776.17,3842.04,0.06403
2025-04-18 02:32:00,Washing Machine,5.1,500.29,2551.48,0.04252
2025-04-18 02:33:00,Washing Machine,5.08,592.25,3008.63,0.05014
2025-04-18 02:34:00,Washing Machine,5.17,515.58,2665.55,0.04443
2025-04-18 02:35:00,Washing Machine,5.17,602.67,3115.8,0.05193
2025-04-18 02:36:00,Washing Machine,4.83,774.45,3740.59,0.06234
2025-04-18 02:37:00,Washing Machine,4.86,515.15,2503.63,0.04173
2025-04-18 02:38:00,Washing Machine,4.93,794.22,3915.5,0.06526
2025-04-18 02:39:00,Washing Machine,5.09,607.72,3093.29,0.05155
2025-04-18 02:40:00,Washing Machine,4.94,514.07,2539.51,0.04233
2025-04-18 02:41:00,Washing Machine,5.09,612.36,3116.91,0.05195
2025-04-18 02:42:00,Washing Machine,4.9,708.91,3473.66,0.05789
2025-04-18 02:43:00,Washing Machine,4.93,592.12,2919.15,0.04865
2025-04-18 02:44:00,Washing Machine,5.06,623.08,3152.78,0.05255
2025-04-18 02:45:00,Washing Machine,4.9,602.0,2949.8,0.04916
2025-04-18 02:46:00,Washing Machine,4.86,763.02,3708.28,0.0618
2025-04-18 02:47:00,Washing Machine,5.09,621.26,3162.21,0.0527
2025-04-18 02:48:00,Washing Machine,4.98,687.16,3422.06,0.05703
2025-04-18 02:49:00,Washing Machine,4.84,553.53,2679.09,0.04465
2025-04-18 02:50:00,Washing Machine,4.87,672.41,3274.64,0.05458
2025-04-18 02:51:00,Washing Machine,4.93,546.16,2692.57,0.04488
2025-04-18 02:52:00,Washing Machine,5.19,686.54,3563.14,0.05939
2025-04-18 02:53:00,Washing Machine,5.01,798.26,3999.28,0.06665
2025-04-18 02:54:00,Washing Machine,5.11,611.0,3122.21,0.05204
2025-04-18 02:55:00,Washing Machine,5.18,575.23,2979.69,0.04966
2025-04-18 02:56:00,Washing Machine,5.02,569.43,2858.54,0.04764
2025-04-18 02:57:00,Washing Machine,4.98,565.05,2813.95,0.0469
2025-04-18 02:58:00,Washing Machine,4.94,643.2,3177.41,0.05296
2025-04-18 02:59:00,Washing Machine,5.02,531.3,2667.13,0.04445
2025-04-18 03:00:00,Washing Machine,5.02,609.75,3060.94,0.05102
2025-04-18 03:01:00,Washing Machine,5.18,563.02,2916.44,0.04861
2025-04-18 03:02:00,Washing Machine,4.99,628.14,3134.42,0.05224
2025-04-18 03:03:00,Washing Machine,4.84,645.48,3124.12,0.05207
2025-04-18 03:04:00,Washing Machine,5.01,604.73,3029.7,0.05049
2025-04-18 03:05:00,Washing Machine,4.9,665.5,3260.95,0.05435
2025-04-18 03:06:00,Washing Machine,4.99,649.5,3241.01,0.05402
2025-04-18 03:07:00,Washing Machine,5.12,595.55,3049.22,0.05082
2025-04-18 03:08:00,Washing Machine,5.01,673.61,3374.79,0.05625
2025-04-18 03:09:00,Washing Machine,5.04,560.5,2824.92,0.04708
2025-04-18 03:10:00,Washing Machine,5.16,654.36,3376.5,0.05627
2025-04-18 03:11:00,Washing Machine,5.16,562.14,2900.64,0.04834
2025-04-18 03:12:00,Washing Machine,4.99,689.39,3440.06,0.05733
2025-04-18 03:13:00,Washing Machine,4.85,698.12,3385.88,0.05643
2025-04-18 03:14:00,Washing Machine,4.92,559.71,2753.77,0.0459
2025-04-18 03:15:00,Washing Machine,5.19,748.14,3882.85,0.06471
2025-04-18 03:16:00,Washing Machine,5.15,590.85,3042.88,0.05071
2025-04-18 03:17:00,Washing Machine,5.01,588.98,2950.79,0.04918
2025-04-18 03:18:00,Washing Machine,4.83,718.29,3469.34,0.05782
2025-04-18 03:19:00,Washing Machine,5.11,680.25,3476.08,0.05793
2025-04-18 03:20:00,Washing Machine,5.12,711.8,3644.42,0.06074
2025-04-18 03:21:00,Washing Machine,5.16,752.28,3881.76,0.0647
2025-04-18 03:22:00,Washing Machine,5.16,753.65,3888.83,0.06481
2025-04-18 03:23:00,Washing Machine,4.91,514.03,2523.89,0.04206
2025-04-18 03:24:00,Washing Machine,5.15,591.29,3045.14,0.05075
2025-04-18 03:25:00,Washing Machine,5.17,678.71,3508.93,0.05848
2025-04-18 03:26:00,Washing Machine,4.98,643.89,3206.57,0.05344
2025-04-18 03:27:00,Washing Machine,5.16,547.17,2823.4,0.04706
2025-04-18 03:28:00,Washing Machine,4.93,522.84,2577.6,0.04296
2025-04-18 03:29:00,Washing Machine,5.04,717.91,3618.27,0.0603
2025-04-18 03:30:00,Washing Machine,5.14,782.36,4021.33,0.06702
2025-04-18 03:31:00,Washing Machine,5.06,502.22,2541.23,0.04235
2025-04-18 03:32:00,Washing Machine,5.03,732.54,3684.68,0.06141
2025-04-18 03:33:00,Washing Machine,5.15,726.59,3741.94,0.06237
2025-04-18 03:34:00,Washing Machine,5.09,694.03,3532.61,0.05888
2025-04-18 03:35:00,Washing Machine,4.92,678.98,3340.58,0.05568
2025-04-18 03:36:00,Washing Machine,5.08,616.36,3131.11,0.05219
2025-04-18 03:37:00,Washing Machine,5.03,506.75,2548.95,0.04248
2025-04-18 03:38:00,Washing Machine,5.18,557.23,2886.45,0.04811
2025-04-18 03:39:00,Washing Machine,5.18,774.78,4013.36,0.06689
2025-04-18 03:40:00,Washing Machine,4.87,738.6,3596.98,0.05995
2025-04-18 03:41:00,Washing Machine,5.03,648.21,3260.5,0.05434
2025-04-18 03:42:00,Washing Machine,4.98,586.91,2922.81,0.04871
2025-04-18 03:43:00,Washing Machine,5.02,557.82,2800.26,0.04667
2025-04-18 03:44:00,Washing Machine,4.98,675.28,3362.89,0.05605
2025-04-18 03:45:00,Washing Machine,5.03,677.54,3408.03,0.0568
2025-04-18 03:46:00,Washing Machine,5.14,532.04,2734.69,0.04558
2025-04-18 03:47:00,Washing Machine,4.92,597.44,2939.4,0.04899
2025-04-18 03:48:00,Washing Machine,5.17,697.4,3605.56,0.06009
2025-04-18 03:49:00,Washing Machine,4.93,505.63,2492.76,0.04155
2025-04-18 03:50:00,Washing Machine,4.84,659.35,3191.25,0.05319
2025-04-18 03:51:00,Washing Machine,4.82,680.25,3278.81,0.05465
2025-04-18 03:52:00,Washing Machine,5.08,613.8,3118.1,0.05197
2025-04-18 03:53:00,Washing Machine,5.14,560.75,2882.25,0.04804
2025-04-18 03:54:00,Washing Machine,5.04,729.44,3676.38,0.06127
2025-04-18 03:55:00,Washing Machine,4.89,699.28,3419.48,0.05699
2025-04-18 03:56:00,Washing Machine,5.0,699.19,3495.95,0.05827
2025-04-18 03:57:00,Washing Machine,5.09,611.42,3112.13,0.05187
2025-04-18 03:58:00,Washing Machine,4.9,677.89,3321.66,0.05536
2025-04-18 03:59:00,Washing Machine,5.16,798.55,4120.52,0.06868
2025-04-18 04:00:00,Washing Machine,5.18,633.61,3282.1,0.0547
2025-04-18 04:01:00,Washing Machine,5.11,733.95,3750.48,0.06251
2025-04-18 04:02:00,Washing Machine,5.15,510.71,2630.16,0.04384
2025-04-18 04:03:00,Washing Machine,4.84,599.55,2901.82,0.04836
2025-04-18 04:04:00,Washing Machine,5.13,789.61,4050.7,0.06751
2025-04-18 04:05:00,Washing Machine,4.81,708.57,3408.22,0.0568
2025-04-18 04:06:00,Washing Machine,5.07,552.49,2801.12,0.04669
2025-04-18 04:07:00,Washing Machine,4.82,661.2,3186.98,0.05312
2025-04-18 04:08:00,Washing Machine,5.01,619.64,3104.4,0.05174
2025-04-18 04:09:00,Washing Machine,5.05,727.94,3676.1,0.06127
2025-04-18 04:10:00,Washing Machine,4.85,660.29,3202.41,0.05337
2025-04-18 04:11:00,Washing Machine,4.99,623.03,3108.92,0.05182
2025-04-18 04:12:00,Washing Machine,4.98,652.26,3248.25,0.05414
2025-04-18 04:13:00,Washing Machine,4.95,741.82,3672.01,0.0612
2025-04-18 04:14:00,Washing Machine,4.81,676.22,3252.62,0.05421
2025-04-18 04:15:00,Washing Machine,5.07,710.45,3601.98,0.06003
2025-04-18 04:16:00,Washing Machine,5.0,658.12,3290.6,0.05484
2025-04-18 04:17:00,Washing Machine,5.02,527.52,2648.15,0.04414
2025-04-18 04:18:00,Washing Machine,4.89,604.31,2955.08,0.04925
2025-04-18 04:19:00,Washing Machine,5.08,775.83,3941.22,0.06569
2025-04-18 04:20:00,Washing Machine,4.93,553.6,2729.25,0.04549
2025-04-18 04:21:00,Washing Machine,5.16,575.11,2967.57,0.04946
2025-04-18 04:22:00,Washing Machine,4.82,517.46,2494.16,0.04157
2025-04-18 04:23:00,Washing Machine,5.0,516.02,2580.1,0.043
2025-04-18 04:24:00,Washing Machine,4.99,576.04,2874.44,0.04791
2025-04-18 04:25:00,Washing Machine,5.19,693.95,3601.6,0.06003
2025-04-18 04:26:00,Washing Machine,4.87,545.8,2658.05,0.0443
2025-04-18 04:27:00,Washing Machine,4.98,582.61,2901.4,0.04836
2025-04-18 04:28:00,Washing Machine,5.05,694.38,3506.62,0.05844
2025-04-18 04:29:00,Washing Machine,5.19,624.77,3242.56,0.05404
2025-04-18 04:30:00,Washing Machine,5.19,633.13,3285.94,0.05477
2025-04-18 04:31:00,Washing Machine,4.85,548.4,2659.74,0.04433
2025-04-18 04:32:00,Washing Machine,5.13,570.96,2929.02,0.04882
2025-04-18 04:33:00,Washing Machine,5.01,622.74,3119.93,0.052
2025-04-18 04:34:00,Washing Machine,4.82,603.83,2910.46,0.04851
2025-04-18 04:35:00,Washing Machine,5.11,697.14,3562.39,0.05937
2025-04-18 04:36:00,Washing Machine,5.09,726.58,3698.29,0.06164
2025-04-18 04:37:00,Washing Machine,5.16,552.85,2852.71,0.04755
2025-04-18 04:38:00,Washing Machine,5.16,623.71,3218.34,0.05364
2025-04-18 04:39:00,Washing Machine,4.96,742.78,3684.19,0.0614
2025-04-18 04:40:00,Washing Machine,5.03,578.38,2909.25,0.04849
2025-04-18 04:41:00,Washing Machine,4.87,734.88,3578.87,0.05965
2025-04-18 04:42:00,Washing Machine,4.93,521.29,2569.96,0.04283
2025-04-18 04:43:00,Washing Machine,4.85,721.9,3501.21,0.05835
2025-04-18 04:44:00,Washing Machine,5.02,610.56,3065.01,0.05108
2025-04-18 04:45:00,Washing Machine,4.94,651.74,3219.6,0.05366
2025-04-18 04:46:00,Washing Machine,5.05,677.65,3422.13,0.05704
2025-04-18 04:47:00,Washing Machine,4.92,507.03,2494.59,0.04158
2025-04-18 04:48:00,Washing Machine,5.03,795.36,4000.66,0.06668
2025-04-18 04:49:00,Washing Machine,4.98,760.83,3788.93,0.06315
2025-04-18 04:50:00,Washing Machine,4.88,740.29,3612.62,0.06021
2025-04-18 04:51:00,Washing Machine,4.86,731.06,3552.95,0.05922
2025-04-18 04:52:00,Washing Machine,4.94,679.66,3357.52,0.05596
2025-04-18 04:53:00,Washing Machine,5.08,600.76,3051.86,0.05086
2025-04-18 04:54:00,Washing Machine,5.17,548.14,2833.88,0.04723
2025-04-18 04:55:00,Washing Machine,4.87,733.39,3571.61,0.05953
2025-04-18 04:56:00,Washing Machine,4.96,740.35,3672.14,0.0612
2025-04-18 04:57:00,Washing Machine,4.83,571.03,2758.07,0.04597
2025-04-18 04:58:00,Washing Machine,5.19,792.32,4112.14,0.06854
2025-04-18 04:59:00,Washing Machine,5.09,679.88,3460.59,0.05768
2025-04-18 05:00:00,Washing Machine,5.2,582.36,3028.27,0.05047
2025-04-18 05:01:00,Washing Machine,4.99,784.0,3912.16,0.0652
2025-04-18 05:02:00,Washing Machine,5.05,522.08,2636.5,0.04394
2025-04-18 05:03:00,Washing Machine,4.86,660.87,3211.83,0.05353
2025-04-18 05:04:00,Washing Machine,5.17,693.83,3587.1,0.05978
2025-04-18 05:05:00,Washing Machine,4.84,570.51,2761.27,0.04602
2025-04-18 05:06:00,Washing Machine,4.92,790.17,3887.64,0.06479
2025-04-18 05:07:00,Washing Machine,5.04,606.88,3058.68,0.05098
2025-04-18 05:08:00,Washing Machine,4.84,540.32,2615.15,0.04359
2025-04-18 05:09:00,Washing Machine,4.91,616.68,3027.9,0.05047
2025-04-18 05:10:00,Washing Machine,5.17,548.98,2838.23,0.0473
2025-04-18 05:11:00,Washing Machine,4.99,661.55,3301.13,0.05502
2025-04-18 05:12:00,Washing Machine,4.98,676.85,3370.71,0.05618
2025-04-18 05:13:00,Washing Machine,5.15,723.05,3723.71,0.06206
2025-04-18 05:14:00,Washing Machine,4.93,632.33,3117.39,0.05196
2025-04-18 05:15:00,Washing Machine,5.06,503.68,2548.62,0.04248
2025-04-18 05:16:00,Washing Machine,5.01,612.0,3066.12,0.0511
2025-04-18 05:17:00,Washing Machine,5.01,585.27,2932.2,0.04887
2025-04-18 05:18:00,Washing Machine,4.99,589.06,2939.41,0.04899
2025-04-18 05:19:00,Washing Machine,4.82,759.11,3658.91,0.06098
2025-04-18 05:20:00,Washing Machine,5.11,679.78,3473.68,0.05789
2025-04-18 05:21:00,Washing Machine,5.05,591.5,2987.07,0.04978
2025-04-18 05:22:00,Washing Machine,4.98,652.78,3250.84,0.05418
2025-04-18 05:23:00,Washing Machine,5.02,684.03,3433.83,0.05723
2025-04-18 05:24:00,Washing Machine,4.85,773.58,3751.86,0.06253
2025-04-18 05:25:00,Washing Machine,5.17,772.89,3995.84,0.0666
2025-04-18 05:26:00,Washing Machine,4.95,618.43,3061.23,0.05102
2025-04-18 05:27:00,Washing Machine,5.13,723.0,3708.99,0.06182
2025-04-18 05:28:00,Washing Machine,4.88,610.67,2980.07,0.04967
2025-04-18 05:29:00,Washing Machine,4.89,508.38,2485.98,0.04143
2025-04-18 05:30:00,Washing Machine,4.95,748.76,3706.36,0.06177
2025-04-18 05:31:00,Washing Machine,5.07,517.43,2623.37,0.04372
2025-04-18 05:32:00,Washing Machine,4.82,786.15,3789.24,0.06315
2025-04-18 05:33:00,Washing Machine,5.03,512.19,2576.32,0.04294
2025-04-18 05:34:00,Washing Machine,5.17,527.08,2725.0,0.04542
2025-04-18 05:35:00,Washing Machine,4.85,656.51,3184.07,0.05307
2025-04-18 05:36:00,Washing Machine,5.02,606.77,3045.99,0.05077
2025-04-18 05:37:00,Washing Machine,5.04,709.76,3577.19,0.05962
2025-04-18 05:38:00,Washing Machine,4.86,786.58,3822.78,0.06371
2025-04-18 05:39:00,Washing Machine,5.19,538.5,2794.82,0.04658
2025-04-18 05:40:00,Washing Machine,4.97,776.13,3857.37,0.06429
2025-04-18 05:41:00,Washing Machine,5.12,565.65,2896.13,0.04827
2025-04-18 05:42:00,Washing Machine,5.18,522.01,2704.01,0.04507
2025-04-18 05:43:00,Washing Machine,5.17,630.76,3261.03,0.05435
2025-04-18 05:44:00,Washing Machine,5.07,749.19,3798.39,0.06331
2025-04-18 05:45:00,Washing Machine,4.93,719.78,3548.52,0.05914
2025-04-18 05:46:00,Washing Machine,5.06,796.51,4030.34,0.06717
2025-04-18 05:47:00,Washing Machine,4.82,786.9,3792.86,0.06321
2025-04-18 05:48:00,Washing Machine,4.8,506.87,2432.98,0.04055
2025-04-18 05:49:00,Washing Machine,4.82,632.61,3049.18,0.05082
2025-04-18 05:50:00,Washing Machine,4.97,566.87,2817.34,0.04696
